boot_lin_minus_gam,boot_rsf_minus_gam,boot_gam_minus_lin_c
0.007065517931819004,0.006635051676209258,-0.0042691824999263606
0.0018094941868671277,0.002798683982010497,0.010638508042546402
0.015902002029914375,0.011490913964071592,-0.01741398044161868
0.001879411202371506,-9.327706879361242e-05,-0.01455131295274481
0.0075209200263224585,0.0014682097117385828,0.020219017950285578
0.007445258720634729,0.007110100427391103,-0.004953775665532456
0.007451003010818108,0.00436017076254272,0.00887561544176596
0.01302259481926471,0.008813618593878997,0.017733029351506446
0.010464499962293178,0.004003473695975535,-0.0014065150110523783
0.00738108599531373,0.007252131813346802,0.011053689765033736
0.01302259481926471,0.008813618593878997,0.006389626842986829
0.004507423074847472,0.001824906778305796,0.015987164130199405
0.0022648962813706097,-0.0023681579824601506,0.002842366188506973
0.01597191904541878,0.00859895291326751,0.017733029351506335
0.013022594819264738,0.008813618593879025,0.02668447630550519
-0.000812773395425459,-0.0018694295299372943,0.007074220008593146
0.004828735428525521,-0.00030794274940507127,0.0010409707553340475
0.018530013902390285,0.013409097811170972,0.023766278604765434
0.012572937014944607,0.011230530893501234,-0.0014065150110523783
0.010400327236972151,0.004145505081931206,-0.0007219218454462828
0.01597191904541878,0.008598952913267538,0.00638962684298694
0.018530013902390313,0.013409097811170972,0.006766305733081679
0.007065517931819004,0.006635051676209258,0.0010409707553338254
0.0018094941868671555,0.0027986839820105525,0.01667175729580539
0.01225736895144991,0.010613450756363746,0.022020413383458393
0.00745100301081808,0.0043601707625426644,0.008837112609373365
0.004507423074847444,0.0018249067783057682,-0.01316509924205933
0.013022594819264738,0.008813618593878997,0.008837112609373365
0.0020020123628301523,0.0023725898241434284,0.009936887497467017
0.007520920026322486,0.0014682097117386106,0.004588231409814014
-0.0006844279447834611,-0.002153492301848664,0.01953442478467926
0.010400327236972179,0.004145505081931233,0.015247040752727314
0.007451003010818108,0.004360170762542692,0.014185768697026369
0.0074452587206347565,0.007110100427391131,0.0010409707553340475
0.007451003010818108,0.00436017076254272,0.007074220008593146
-0.0006844279447834334,-0.0021534923018486363,0.008135492064294092
0.004887163863663141,0.002299955529487613,0.015247040752727314
0.001879411202371506,-9.327706879358466e-05,0.014562447587121108
0.010009097867789696,0.00917031566044621,-0.0032079104442255257
0.007001345206498005,0.006777083062164957,0.014562447587121108
0.004957080879167575,-0.0005920055213164688,0.00035637758972784095
-0.0010699130237825094,0.0001213886118179297,0.008567701166254826
0.010464499962293178,0.004003473695975562,-0.0067551710987054925
0.002329069006691553,-0.002510189368415905,0.004588231409814014
0.004437506059343094,0.004716867829109905,0.009252294331860922
0.001879411202371506,-9.327706879361242e-05,0.008837112609373365
